0,-1,0
1,40,1
2,40,1
3,-1,0
4,-1,0
5,40,1
6,-1,0
7,40,1
8,40,1
9,40,1
10,40,1
11,-1,0
12,1,2
13,-1,0
14,-1,0
15,-1,0
16,-1,0
17,1,2
18,40,1
19,1,2
20,1,2
21,1,2
22,40,1
23,40,1
24,40,1
25,24,2
26,24,2
27,24,2
28,40,1
29,40,1
30,40,1
31,40,1
32,40,1
33,40,1
34,40,1
35,40,1
36,24,2
37,40,1
38,40,1
39,40,1
40,-1,0
41,40,1
42,-1,0
43,40,1
44,40,1
45,-1,0
46,40,1
47,34,2
48,41,2
49,50,3
50,41,2
51,40,1
52,40,1
53,40,1
54,40,1
55,152,2
56,40,1
57,40,1
58,40,1
59,40,1
60,40,1
61,40,1
62,40,1
63,-1,0
64,-1,0
65,41,2
66,193,1
67,40,1
68,57,2
69,40,1
70,34,2
71,40,1
72,40,1
73,40,1
74,40,1
75,40,1
76,34,2
77,23,2
78,23,2
79,23,2
80,40,1
81,40,1
82,257,3
83,152,2
84,257,3
85,257,3
86,40,1
87,152,2
88,24,2
89,40,1
90,1,2
91,34,2
92,1,2
93,1,2
94,1,2
95,1,2
96,1,2
97,21,3
98,1,2
99,24,2
100,1,2
101,1,2
102,1,2
103,1,2
104,1,2
105,1,2
106,1,2
107,40,1
108,40,1
109,40,1
110,24,2
111,34,2
112,34,2
113,24,2
114,24,2
115,34,2
116,34,2
117,34,2
118,34,2
119,34,2
120,34,2
121,34,2
122,116,3
123,40,1
124,40,1
125,40,1
126,40,1
127,40,1
128,40,1
129,152,2
130,152,2
131,38,2
132,38,2
133,38,2
134,38,2
135,38,2
136,38,2
137,34,2
138,147,3
139,147,3
140,147,3
141,147,3
142,147,3
143,147,3
144,147,3
145,147,3
146,147,3
147,34,2
148,147,3
149,147,3
150,147,3
151,147,3
152,40,1
153,152,2
154,152,2
155,152,2
156,155,3
157,155,3
158,152,2
159,152,2
160,152,2
161,152,2
162,152,2
163,152,2
164,152,2
165,152,2
166,152,2
167,152,2
168,257,3
169,152,2
170,152,2
171,152,2
172,152,2
173,152,2
174,152,2
175,138,4
176,152,2
177,152,2
178,177,3
179,152,2
180,155,3
181,155,3
182,34,2
183,152,2
184,152,2
185,152,2
186,152,2
187,152,2
188,152,2
189,152,2
190,152,2
191,24,2
192,24,2
193,-1,0
194,152,2
195,85,4
196,152,2
197,257,3
198,24,2
199,24,2
200,153,3
201,24,2
202,27,3
203,24,2
204,24,2
205,24,2
206,24,2
207,24,2
208,24,2
209,24,2
210,24,2
211,24,2
212,24,2
213,24,2
214,24,2
215,152,2
216,152,2
217,152,2
218,79,3
219,152,2
220,152,2
221,24,2
222,152,2
223,152,2
224,305,3
225,152,2
226,39,2
227,34,2
228,34,2
229,181,4
230,197,4
231,196,3
232,152,2
233,152,2
234,152,2
235,152,2
236,152,2
237,152,2
238,152,2
239,23,2
240,152,2
241,193,1
242,85,4
243,85,4
244,8,2
245,152,2
246,152,2
247,155,3
248,177,3
249,196,3
250,34,2
251,34,2
252,34,2
253,34,2
254,34,2
255,34,2
256,34,2
257,34,2
258,34,2
259,152,2
260,196,3
261,196,3
262,189,3
263,168,4
264,85,4
265,85,4
266,50,3
267,41,2
268,152,2
269,34,2
270,34,2
271,228,3
272,152,2
273,23,2
274,19,3
275,178,4
276,178,4
277,152,2
278,152,2
279,147,3
280,50,3
281,280,4
282,253,3
283,85,4
284,24,2
285,85,4
286,138,4
287,138,4
288,155,3
289,85,4
290,152,2
291,152,2
292,85,4
293,267,3
294,152,2
295,41,2
296,152,2
297,152,2
298,85,4
299,85,4
300,85,4
301,85,4
302,85,4
303,305,3
304,305,3
305,152,2
306,168,4
307,267,3
308,270,3
309,196,3
310,155,3
311,152,2
312,152,2
313,2,2
314,41,2
