0,-1,0
1,-1,0
2,54,1
3,-1,0
4,54,1
5,-1,0
6,54,1
7,54,1
8,54,1
9,54,1
10,54,1
11,-1,0
12,-1,0
13,-1,0
14,54,1
15,54,1
16,39,2
17,39,2
18,54,1
19,54,1
20,-1,0
21,-1,0
22,21,1
23,21,1
24,-1,0
25,-1,0
26,-1,0
27,21,1
28,21,1
29,-1,0
30,54,1
31,54,1
32,54,1
33,39,2
34,28,2
35,-1,0
36,27,2
37,54,1
38,27,2
39,54,1
40,28,2
41,54,1
42,54,1
43,40,3
44,40,3
45,40,3
46,40,3
47,33,3
48,39,2
49,39,2
50,43,4
51,43,4
52,-1,0
53,54,1
54,-1,0
55,53,2
56,53,2
57,43,4
58,43,4
59,55,3
60,59,4
61,39,2
62,39,2
63,39,2
64,39,2
65,39,2
66,43,4
67,56,3
68,56,3
69,56,3
70,45,4
71,45,4
72,29,1
73,29,1
74,39,2
75,43,4
76,43,4
77,43,4
78,46,4
79,29,1
80,39,2
81,80,3
82,29,1
83,77,5
84,22,2
85,84,3
86,46,4
