0,-1,0
1,-1,0
2,-1,0
3,-1,0
4,-1,0
5,88,1
6,88,1
7,88,1
8,88,1
9,88,1
10,-1,0
11,88,1
12,88,1
13,88,1
14,88,1
15,88,1
16,57,2
17,88,1
18,88,1
19,57,2
20,88,1
21,57,2
22,88,1
23,57,2
24,11,2
25,88,1
26,88,1
27,88,1
28,88,1
29,11,2
30,88,1
31,88,1
32,21,3
33,21,3
34,57,2
35,21,3
36,37,4
37,21,3
38,88,1
39,88,1
40,88,1
41,88,1
42,88,1
43,88,1
44,88,1
45,88,1
46,88,1
47,88,1
48,36,5
49,36,5
50,37,4
51,37,4
52,37,4
53,37,4
54,37,4
55,88,1
56,57,2
57,88,1
58,88,1
59,57,2
60,37,4
61,57,2
62,60,5
63,37,4
64,60,5
65,37,4
66,57,2
67,57,2
68,37,4
69,37,4
70,-1,0
71,-1,0
72,-1,0
73,88,1
74,73,2
75,73,2
76,73,2
77,-1,0
78,-1,0
79,-1,0
80,-1,0
81,88,1
82,88,1
83,76,3
84,76,3
85,76,3
86,-1,0
87,-1,0
88,-1,0
89,88,1
90,76,3
91,76,3
92,76,3
93,57,2
94,76,3
95,120,3
96,120,3
97,73,2
98,75,3
99,73,2
100,37,4
101,120,3
102,63,5
103,37,4
104,88,1
105,88,1
106,56,3
107,88,1
108,88,1
109,88,1
110,88,1
111,88,1
112,88,1
113,88,1
114,88,1
115,88,1
116,88,1
117,88,1
118,88,1
119,73,2
120,57,2
121,120,3
122,120,3
123,76,3
124,76,3
125,63,5
126,64,6
127,64,6
128,69,5
129,64,6
130,64,6
131,21,3
132,123,4
133,124,4
134,57,2
135,66,3
136,69,5
137,103,5
138,69,5
139,69,5
140,64,6
